Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,P/E Ratio,P/B Ratio,Dividend Yield,Dividend Payout Ratio,ROE,ROA,Beta,Market Capitalization,Revenue Growth,Debt-to-Equity Ratio,Free Cash Flow,Current Ratio,Quick Ratio,PEG Ratio,Standard Deviation,Value at Risk (VaR),Sharpe Ratio,Sortino Ratio,Maximum Drawdown,Downside Deviation,Tracking Error,R-squared,Treynor Ratio,Information Ratio,Conditional Value at Risk (CVaR),Beta-adjusted Sharpe Ratio,Drawdown Duration,Ulcer Index,Jensens Alpha
2012-01-03 00:00:00-05:00,57.860911711608765,59.59958722901713,57.84552779972101,58.20711135864258,1212800,0.0,0.0,0.03992914606244003,9.147049,0.0186,0.5602,0.25676,0.08180001,1.373,30420502528,-0.084,117.229,1091162496,1.035,0.602,89.35,0.28539321080712327,-0.026343620257601282,0.5090108396814731,0.6745009524040532,-0.4509038354568393,0.01828610939616668,0.23190433529154755,0.3600298677960661,0.00041985525229287497,-0.0007796295234117368,-0.040512129137075935,0.6305413450604186,463,0.14196690008725135,-0.008780958627487762
2012-01-04 00:00:00-05:00,58.01478112816292,59.238004640399055,57.64550267250787,58.730247497558594,886000,0.0,0.0,0.03992914606244003,9.147049,0.0186,0.5602,0.25676,0.08180001,1.373,30420502528,-0.084,117.229,1091162496,1.035,0.602,89.35,0.28539321080712327,-0.026343620257601282,0.5090108396814731,0.6745009524040532,-0.4509038354568393,0.01828610939616668,0.23190433529154755,0.3600298677960661,0.00041985525229287497,-0.0007796295234117368,-0.040512129137075935,0.6305413450604186,463,0.14196690008725135,-0.008780958627487762
2012-01-05 00:00:00-05:00,58.08402020365117,58.68409258584327,56.82232804891852,58.307125091552734,926200,0.0,0.0,0.03992914606244003,9.147049,0.0186,0.5602,0.25676,0.08180001,1.373,30420502528,-0.084,117.229,1091162496,1.035,0.602,89.35,0.28539321080712327,-0.026343620257601282,0.5090108396814731,0.6745009524040532,-0.4509038354568393,0.01828610939616668,0.23190433529154755,0.3600298677960661,0.00041985525229287497,-0.0007796295234117368,-0.040512129137075935,0.6305413450604186,463,0.14196690008725135,-0.008780958627487762
2012-01-06 00:00:00-05:00,58.19172378526576,58.222497479690766,55.552939650512286,55.68372344970703,1865200,0.0,0.0,0.03992914606244003,9.147049,0.0186,0.5602,0.25676,0.08180001,1.373,30420502528,-0.084,117.229,1091162496,1.035,0.602,89.35,0.28539321080712327,-0.026343620257601282,0.5090108396814731,0.6745009524040532,-0.4509038354568393,0.01828610939616668,0.23190433529154755,0.3600298677960661,0.00041985525229287497,-0.0007796295234117368,-0.040512129137075935,0.6305413450604186,463,0.14196690008725135,-0.008780958627487762
2012-01-09 00:00:00-05:00,55.976057062859525,56.51458191124077,55.59908379951202,56.26839828491211,1200900,0.0,0.0,0.03992914606244003,9.147049,0.0186,0.5602,0.25676,0.08180001,1.373,30420502528,-0.084,117.229,1091162496,1.035,0.602,89.35,0.28539321080712327,-0.026343620257601282,0.5090108396814731,0.6745009524040532,-0.4509038354568393,0.01828610939616668,0.23190433529154755,0.3600298677960661,0.00041985525229287497,-0.0007796295234117368,-0.040512129137075935,0.6305413450604186,463,0.14196690008725135,-0.008780958627487762
2012-01-10 00:00:00-05:00,57.11467223611135,57.88399704591155,56.845409726577785,57.59165573120117,1608800,0.0,0.0,0.03992914606244003,9.147049,0.0186,0.5602,0.25676,0.08180001,1.373,30420502528,-0.084,117.229,1091162496,1.035,0.602,89.35,0.28539321080712327,-0.026343620257601282,0.5090108396814731,0.6745009524040532,-0.4509038354568393,0.01828610939616668,0.23190433529154755,0.3600298677960661,0.00041985525229287497,-0.0007796295234117368,-0.040512129137075935,0.6305413450604186,463,0.14196690008725135,-0.008780958627487762
2012-01-11 00:00:00-05:00,58.89179381232172,60.22272193277578,58.761004184319226,59.99192810058594,2613100,0.0,0.0,0.03992914606244003,9.147049,0.0186,0.5602,0.25676,0.08180001,1.373,30420502528,-0.084,117.229,1091162496,1.035,0.602,89.35,0.28539321080712327,-0.026343620257601282,0.5090108396814731,0.6745009524040532,-0.4509038354568393,0.01828610939616668,0.23190433529154755,0.3600298677960661,0.00041985525229287497,-0.0007796295234117368,-0.040512129137075935,0.6305413450604186,463,0.14196690008725135,-0.008780958627487762
2012-01-12 00:00:00-05:00,60.28427775669493,61.31516993123737,59.97654673447234,61.245933532714844,1588400,0.0,0.0,0.03992914606244003,9.147049,0.0186,0.5602,0.25676,0.08180001,1.373,30420502528,-0.084,117.229,1091162496,1.035,0.602,89.35,0.28539321080712327,-0.026343620257601282,0.5090108396814731,0.6745009524040532,-0.4509038354568393,0.01828610939616668,0.23190433529154755,0.3600298677960661,0.00041985525229287497,-0.0007796295234117368,-0.040512129137075935,0.6305413450604186,463,0.14196690008725135,-0.008780958627487762
2012-01-13 00:00:00-05:00,60.384277317418764,61.66135878268674,60.12270980929208,61.26130676269531,1559500,0.0,0.0,0.03992914606244003,9.147049,0.0186,0.5602,0.25676,0.08180001,1.373,30420502528,-0.084,117.229,1091162496,1.035,0.602,89.35,0.28539321080712327,-0.026343620257601282,0.5090108396814731,0.6745009524040532,-0.4509038354568393,0.01828610939616668,0.23190433529154755,0.3600298677960661,0.00041985525229287497,-0.0007796295234117368,-0.040512129137075935,0.6305413450604186,463,0.14196690008725135,-0.008780958627487762
2012-01-17 00:00:00-05:00,61.91522207463984,62.43066794553365,61.45362280033876,61.599796295166016,1375000,0.0,0.0,0.03992914606244003,9.147049,0.0186,0.5602,0.25676,0.08180001,1.373,30420502528,-0.084,117.229,1091162496,1.035,0.602,89.35,0.28539321080712327,-0.026343620257601282,0.5090108396814731,0.6745009524040532,-0.4509038354568393,0.01828610939616668,0.23190433529154755,0.3600298677960661,0.00041985525229287497,-0.0007796295234117368,-0.040512129137075935,0.6305413450604186,463,0.14196690008725135,-0.008780958627487762
