Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,P/E Ratio,P/B Ratio,Dividend Yield,Dividend Payout Ratio,ROE,ROA,Beta,Market Capitalization,Revenue Growth,Debt-to-Equity Ratio,Free Cash Flow,Current Ratio,Quick Ratio,PEG Ratio,Standard Deviation,Value at Risk (VaR),Sharpe Ratio,Sortino Ratio,Maximum Drawdown,Downside Deviation,Tracking Error,R-squared,Treynor Ratio,Information Ratio,Conditional Value at Risk (CVaR),Beta-adjusted Sharpe Ratio,Drawdown Duration,Ulcer Index,Jensens Alpha
2012-01-03 00:00:00-05:00,12.826708095233561,13.03433501333616,12.81901804640826,12.926675796508789,6250100,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-04 00:00:00-05:00,12.780569653776926,12.819018432334119,12.565252680366752,12.734429359436035,7204200,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-05 00:00:00-05:00,12.596009656606658,12.98050325556778,12.426833001085368,12.842086791992188,8702000,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-06 00:00:00-05:00,12.834396394066108,12.880535213999961,12.557560541009703,12.5883207321167,11505100,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-09 00:00:00-05:00,12.926676883537368,12.972817180369196,12.657531018926221,12.834399223327637,11092200,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-10 00:00:00-05:00,13.042024444228256,13.672595288399807,13.042024444228256,13.572626113891602,9638900,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-11 00:00:00-05:00,13.449586566885172,13.841770232822348,13.349618871674558,13.757181167602539,7735600,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-12 00:00:00-05:00,13.849461174548797,14.010947800319673,13.634144206794113,14.003257751464844,5435800,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-13 00:00:00-05:00,13.757180845009765,13.757180845009765,13.372687236447375,13.703351974487305,6612200,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-17 00:00:00-05:00,13.949429730493215,14.01094865837252,13.449588258132989,13.572626113891602,5609600,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-18 00:00:00-05:00,13.464967468296857,13.957118858856626,13.272720648018593,13.926360130310059,7464200,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-19 00:00:00-05:00,14.049393037238772,14.349297502053702,14.018632852782716,14.103221893310547,6106300,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-20 00:00:00-05:00,14.126293655786668,14.55692602059803,14.087843420795881,14.2493314743042,8622600,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-23 00:00:00-05:00,14.272405933426493,14.895286792203246,14.241647199693306,14.326234817504883,7516900,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-24 00:00:00-05:00,14.133977851028426,14.403123545556209,14.034010204520067,14.303155899047852,4893100,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-25 00:00:00-05:00,14.226258043089729,14.272396847681291,13.857144672904921,13.995562553405762,8725400,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-26 00:00:00-05:00,14.064778876986564,14.141676436097958,13.441898087750413,13.503417015075684,13593100,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-27 00:00:00-05:00,13.265033601143758,13.580318340412479,13.188134562284446,13.511109352111816,7642900,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-30 00:00:00-05:00,13.318857842410337,13.511104639135027,13.203510057720854,13.426515579223633,5483600,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-01-31 00:00:00-05:00,13.534176126063052,13.64952392220108,13.372688038088368,13.472657203674316,5194900,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-02-01 00:00:00-05:00,13.618764109084456,14.157055795107738,13.603385478101643,14.003257751464844,7365500,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-02-02 00:00:00-05:00,14.133988481517257,14.410824428871889,14.0724695450748,14.241647720336914,5351300,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-02-03 00:00:00-05:00,14.518484232576062,14.987567105294332,14.518484232576062,14.895289421081543,7605900,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-02-06 00:00:00-05:00,14.772244769767678,14.872213936350395,14.610758146909655,14.864523887634277,8199200,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-02-07 00:00:00-05:00,14.779931939669488,14.918349856145129,14.549236390027776,14.703034400939941,9998000,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-02-08 00:00:00-05:00,14.91835006880533,16.241008874670072,14.91835006880533,15.82575511932373,30904200,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-02-09 00:00:00-05:00,15.941108229457084,16.225634208880876,15.479715502494553,15.702722549438477,11999600,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-02-10 00:00:00-05:00,15.472024088304321,15.541231591294663,15.264397179152965,15.30284595489502,8124900,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-02-13 00:00:00-05:00,15.564296338551209,15.625815238437724,15.364359547238465,15.55660629272461,6349700,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-02-14 00:00:00-05:00,15.425877872356228,15.533537043190949,14.99524558919599,15.233631134033203,9682500,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
2012-02-15 00:00:00-05:00,15.987245546048259,16.110283388052256,15.510472808237683,15.587371826171875,13894300,0.0,0.0,0.10300124311845142,2.1651754,0.0166,0.19319999,0.19529,0.031070001,0.918,33116442624,0.072,27.825,3773625088,1.901,1.067,1.05,0.28637200013090186,-0.024926545527854668,0.64791206192861,0.8577809275543956,-0.5759293522339994,0.01791428496531807,0.26921691273280907,0.2012702146928011,0.000802053606370962,-7.791307365171638e-05,-0.038851806533459377,1.0697817832621233,359,0.1248738796241338,0.0699680906715344
