Date,MarketCap,Ticker
2015-03-31 00:00:00-04:00,42501525140.625,BLK
2015-06-30 00:00:00-04:00,40440657272.46094,BLK
2015-09-30 00:00:00-04:00,35015726941.40625,BLK
2015-12-31 00:00:00-05:00,40324914190.42969,BLK
2016-03-31 00:00:00-04:00,40615505994.140625,BLK
2016-06-30 00:00:00-04:00,41107441215.82031,BLK
2016-09-30 00:00:00-04:00,43765820765.625,BLK
2016-12-31 00:00:00-05:00,46227635074.21875,BLK
2017-03-31 00:00:00-04:00,46883068022.46094,BLK
2017-06-30 00:00:00-04:00,51955877917.96875,BLK
2017-09-30 00:00:00-04:00,55323791853.515625,BLK
2017-12-31 00:00:00-05:00,63886167070.3125,BLK
2018-03-31 00:00:00-04:00,67727260640.625,BLK
2018-06-30 00:00:00-04:00,62729382682.61719,BLK
2018-09-30 00:00:00-04:00,59636537126.953125,BLK
2018-12-31 00:00:00-05:00,50086358625.0,BLK
2019-03-31 00:00:00-04:00,54905943234.375,BLK
2019-06-30 00:00:00-04:00,60754246245.11719,BLK
2019-09-30 00:00:00-04:00,58152797970.703125,BLK
2019-12-31 00:00:00-05:00,66046553917.96875,BLK
2020-03-31 00:00:00-04:00,58243425111.328125,BLK
2020-06-30 00:00:00-04:00,72507435462.89062,BLK
2020-09-30 00:00:00-04:00,75551807613.28125,BLK
2020-12-31 00:00:00-05:00,97223899593.75,BLK
2021-03-31 00:00:00-04:00,102194017113.28125,BLK
2021-06-30 00:00:00-04:00,119150559451.17188,BLK
2021-09-30 00:00:00-04:00,114704287417.96875,BLK
2021-12-31 00:00:00-05:00,125799530285.15625,BLK
2022-03-31 00:00:00-04:00,105697492037.10938,BLK
2022-06-30 00:00:00-04:00,84843530601.5625,BLK
2022-09-30 00:00:00-04:00,77230570517.57812,BLK
2022-12-31 00:00:00-05:00,100140260003.90625,BLK
2023-03-31 00:00:00-04:00,95241846779.29688,BLK
2023-06-30 00:00:00-04:00,99099611982.42188,BLK
2023-09-30 00:00:00-04:00,93369940658.20312,BLK
2023-12-31 00:00:00-05:00,118027357916.01562,BLK
2024-03-31 00:00:00-04:00,121963581052.73438,BLK
2024-06-30 00:00:00-04:00,115938051533.20312,BLK
2015-03-31 00:00:00-04:00,10381739962.372559,AMP
2015-06-30 00:00:00-04:00,9965169111.845215,AMP
2015-09-30 00:00:00-04:00,8751135664.83252,AMP
2015-12-31 00:00:00-05:00,8583404619.449707,AMP
2016-03-31 00:00:00-04:00,7647182458.435547,AMP
2016-06-30 00:00:00-04:00,7367085606.2146,AMP
2016-09-30 00:00:00-04:00,8245685429.0354,AMP
2016-12-31 00:00:00-05:00,9248802540.07544,AMP
2017-03-31 00:00:00-04:00,10878217234.48169,AMP
