Date,MarketCap,Ticker
2015-03-31 00:00:00-04:00,53321400497.63379,UNP
2015-06-30 00:00:00-04:00,47203290338.50391,UNP
2015-09-30 00:00:00-04:00,44046510363.58057,UNP
2015-12-31 00:00:00-05:00,39214133736.876465,UNP
2016-03-31 00:00:00-04:00,40166949142.71484,UNP
2016-06-30 00:00:00-04:00,44349096868.97949,UNP
2016-09-30 00:00:00-04:00,49862721893.48926,UNP
2016-12-31 00:00:00-05:00,53322906388.725586,UNP
2017-03-31 00:00:00-04:00,54785582124.4375,UNP
2017-06-30 00:00:00-04:00,56644521016.64453,UNP
2017-09-30 00:00:00-04:00,60667527659.62793,UNP
2017-12-31 00:00:00-05:00,70546796028.625,UNP
2018-03-31 00:00:00-04:00,71094312931.41748,UNP
2018-06-30 00:00:00-04:00,75310166590.39111,UNP
2018-09-30 00:00:00-04:00,87014040464.26465,UNP
2018-12-31 00:00:00-05:00,74259073199.56494,UNP
2019-03-31 00:00:00-04:00,90289102607.07422,UNP
2019-06-30 00:00:00-04:00,91798535331.62402,UNP
2019-09-30 00:00:00-04:00,88469883916.31934,UNP
2019-12-31 00:00:00-05:00,99284236288.33008,UNP
2020-03-31 00:00:00-04:00,77910719662.81201,UNP
2020-06-30 00:00:00-04:00,93918634780.76953,UNP
2020-09-30 00:00:00-04:00,109909841014.54492,UNP
2020-12-31 00:00:00-05:00,116793073987.04395,UNP
2021-03-31 00:00:00-04:00,124201147187.53027,UNP
2021-06-30 00:00:00-04:00,124525880517.16504,UNP
2021-09-30 00:00:00-04:00,111521098004.64746,UNP
2021-12-31 00:00:00-05:00,144021453347.16016,UNP
2022-03-31 00:00:00-04:00,156951647772.51367,UNP
2022-06-30 00:00:00-04:00,123247555597.08594,UNP
2022-09-30 00:00:00-04:00,113213375653.73828,UNP
2022-12-31 00:00:00-05:00,121073429981.11621,UNP
2023-03-31 00:00:00-04:00,118470125403.98438,UNP
2023-06-30 00:00:00-04:00,121264343507.30957,UNP
2023-09-30 00:00:00-04:00,121383875936.62695,UNP
2023-12-31 00:00:00-05:00,147235703517.6084,UNP
2024-03-31 00:00:00-04:00,148182063112.5625,UNP
2024-06-30 00:00:00-04:00,137107674954.12012,UNP
2015-03-31 00:00:00-04:00,18462357709.165283,CSX
2015-06-30 00:00:00-04:00,18295046500.0166,CSX
2015-09-30 00:00:00-04:00,15176696038.61023,CSX
2015-12-31 00:00:00-05:00,14732059719.35962,CSX
2016-03-31 00:00:00-04:00,14726760695.971436,CSX
2016-06-30 00:00:00-04:00,15020160373.183228,CSX
