Date,MarketCap,Ticker
2015-03-31 00:00:00-04:00,5001970323.669434,CE
2015-06-30 00:00:00-04:00,6465744216.064453,CE
2015-09-30 00:00:00-04:00,5346917351.867676,CE
2015-12-31 00:00:00-05:00,6110436147.705078,CE
2016-03-31 00:00:00-04:00,5975844327.026367,CE
2016-06-30 00:00:00-04:00,6001497258.7890625,CE
2016-09-30 00:00:00-04:00,6137063162.29248,CE
2016-12-31 00:00:00-05:00,7297012410.522461,CE
2017-03-31 00:00:00-04:00,8360404083.618164,CE
2017-06-30 00:00:00-04:00,8880128329.711914,CE
2017-09-30 00:00:00-04:00,9799634173.217773,CE
2017-12-31 00:00:00-05:00,10107571055.786133,CE
2018-03-31 00:00:00-04:00,9501479799.804688,CE
2018-06-30 00:00:00-04:00,10581705558.105469,CE
2018-09-30 00:00:00-04:00,10913531436.401367,CE
2018-12-31 00:00:00-05:00,8661587825.439453,CE
2019-03-31 00:00:00-04:00,9545160557.983398,CE
2019-06-30 00:00:00-04:00,10494586624.63379,CE
2019-09-30 00:00:00-04:00,11971336200.561523,CE
2019-12-31 00:00:00-05:00,12113388070.19043,CE
2020-03-31 00:00:00-04:00,7261352726.318359,CE
2020-06-30 00:00:00-04:00,8611082235.351562,CE
2020-09-30 00:00:00-04:00,10787516713.012695,CE
2020-12-31 00:00:00-05:00,13113065473.388672,CE
2021-03-31 00:00:00-04:00,15199448348.876953,CE
2021-06-30 00:00:00-04:00,15449248700.683594,CE
2021-09-30 00:00:00-04:00,15421857675.048828,CE
2021-12-31 00:00:00-05:00,17276234612.060547,CE
2022-03-31 00:00:00-04:00,14752348917.236328,CE
2022-06-30 00:00:00-04:00,12203671418.21289,CE
2022-09-30 00:00:00-04:00,9429696106.079102,CE
2022-12-31 00:00:00-05:00,10750338176.513672,CE
2023-03-31 00:00:00-04:00,11516068978.149414,CE
2023-06-30 00:00:00-04:00,12330327193.969727,CE
2023-09-30 00:00:00-04:00,13440058033.569336,CE
2023-12-31 00:00:00-05:00,16736723605.22461,CE
2024-03-31 00:00:00-04:00,18598653122.802734,CE
2024-06-30 00:00:00-04:00,14664472224.853516,CE
2015-03-31 00:00:00-04:00,29363967402.347656,ECL
2015-06-30 00:00:00-04:00,29110676669.79492,ECL
2015-09-30 00:00:00-04:00,28332855863.34375,ECL
2015-12-31 00:00:00-05:00,29625613746.323242,ECL
2016-03-31 00:00:00-04:00,28981211366.070312,ECL
2016-06-30 00:00:00-04:00,30911800458.666992,ECL
2016-09-30 00:00:00-04:00,31819310166.654297,ECL
2016-12-31 00:00:00-05:00,30736130729.500977,ECL
2017-03-31 00:00:00-04:00,32962683003.010742,ECL
2017-06-30 00:00:00-04:00,35008179662.20508,ECL
2017-09-30 00:00:00-04:00,34012437823.620117,ECL
2017-12-31 00:00:00-05:00,35593432823.32617,ECL
2018-03-31 00:00:00-04:00,36468338497.0293,ECL
2018-06-30 00:00:00-04:00,37440411530.38086,ECL
2018-09-30 00:00:00-04:00,41938760986.01953,ECL
2018-12-31 00:00:00-05:00,39533946985.41211,ECL
2019-03-31 00:00:00-04:00,47490829239.00391,ECL
2019-06-30 00:00:00-04:00,53236268352.75781,ECL
2019-09-30 00:00:00-04:00,53521822295.74609,ECL
2019-12-31 00:00:00-05:00,52289507460.01172,ECL
2020-03-31 00:00:00-04:00,42331711345.82031,ECL
2020-06-30 00:00:00-04:00,54170164773.35742,ECL
2020-09-30 00:00:00-04:00,54538397806.14844,ECL
2020-12-31 00:00:00-05:00,59175256337.18945,ECL
2021-03-31 00:00:00-04:00,58680110923.259766,ECL
2021-06-30 00:00:00-04:00,56586388774.91016,ECL
2021-09-30 00:00:00-04:00,57436498970.91211,ECL
2021-12-31 00:00:00-05:00,64728748669.43945,ECL
2022-03-31 00:00:00-04:00,48873857683.115234,ECL
2022-06-30 00:00:00-04:00,42712127203.06055,ECL
2022-09-30 00:00:00-04:00,40247836184.58789,ECL
2022-12-31 00:00:00-05:00,40715346645.69531,ECL
2023-03-31 00:00:00-04:00,46460551307.375,ECL
2023-06-30 00:00:00-04:00,52552540978.759766,ECL
2023-09-30 00:00:00-04:00,47827906196.1543,ECL
2023-12-31 00:00:00-05:00,56164257815.2793,ECL
2024-03-31 00:00:00-04:00,65545831514.91211,ECL
2024-06-30 00:00:00-04:00,67720040192.0,ECL
2015-03-31 00:00:00-04:00,6115569762.496948,EMN
2015-06-30 00:00:00-04:00,7261572002.792358,EMN
2015-09-30 00:00:00-04:00,5776745126.724243,EMN
2015-12-31 00:00:00-05:00,6065129576.416016,EMN
2016-03-31 00:00:00-04:00,6532482202.453613,EMN
2016-06-30 00:00:00-04:00,6179870312.042236,EMN
2016-09-30 00:00:00-04:00,6203635584.030151,EMN
2016-12-31 00:00:00-05:00,6939864639.511108,EMN
2017-03-31 00:00:00-04:00,7504974910.125732,EMN
2017-06-30 00:00:00-04:00,7849460130.4626465,EMN
2017-09-30 00:00:00-04:00,8507617875.823975,EMN
2017-12-31 00:00:00-05:00,8763678863.067627,EMN
2018-03-31 00:00:00-04:00,10039207653.198242,EMN
2018-06-30 00:00:00-04:00,9554153775.634766,EMN
2018-09-30 00:00:00-04:00,9202576999.206543,EMN
2018-12-31 00:00:00-05:00,7089930311.508179,EMN
2019-03-31 00:00:00-04:00,7414715378.036499,EMN
2019-06-30 00:00:00-04:00,7669347622.680664,EMN
2019-09-30 00:00:00-04:00,7336099763.793945,EMN
2019-12-31 00:00:00-05:00,7941206357.269287,EMN
2020-03-31 00:00:00-04:00,4740712825.393677,EMN
2020-06-30 00:00:00-04:00,7158679800.567627,EMN
2020-09-30 00:00:00-04:00,8097184036.865234,EMN
2020-12-31 00:00:00-05:00,10464527162.322998,EMN
2021-03-31 00:00:00-04:00,11558938644.104004,EMN
2021-06-30 00:00:00-04:00,12322711003.875732,EMN
2021-09-30 00:00:00-04:00,10699885869.903564,EMN
2021-12-31 00:00:00-05:00,12927786392.364502,EMN
2022-03-31 00:00:00-04:00,12068541038.81836,EMN
2022-06-30 00:00:00-04:00,9743690189.361572,EMN
2022-09-30 00:00:00-04:00,7782127793.579102,EMN
2022-12-31 00:00:00-05:00,9000859050.292969,EMN
2023-03-31 00:00:00-04:00,9414702256.92749,EMN
2023-06-30 00:00:00-04:00,9435916298.370361,EMN
2023-09-30 00:00:00-04:00,8735466880.493164,EMN
2023-12-31 00:00:00-05:00,10320269184.112549,EMN
2024-03-31 00:00:00-04:00,11616377217.10205,EMN
2024-06-30 00:00:00-04:00,11448774342.651367,EMN
2015-03-31 00:00:00-04:00,5450638606.9869995,ALB
2015-06-30 00:00:00-04:00,5728331750.751495,ALB
2015-09-30 00:00:00-04:00,4602420542.938232,ALB
2015-12-31 00:00:00-05:00,5880038650.566101,ALB
2016-03-31 00:00:00-04:00,6745089224.3003845,ALB
