Date,MarketCap,Ticker
2015-03-31 00:00:00-04:00,37292279181.12744,CB
2015-06-30 00:00:00-04:00,34234162890.1333,CB
2015-09-30 00:00:00-04:00,35040274312.10889,CB
2015-12-31 00:00:00-05:00,39823837749.32959,CB
2016-03-31 00:00:00-04:00,40837198336.46631,CB
2016-06-30 00:00:00-04:00,45054421456.5,CB
2016-09-30 00:00:00-04:00,43550156166.52295,CB
2016-12-31 00:00:00-05:00,46032042734.069824,CB
2017-03-31 00:00:00-04:00,47709525181.313965,CB
2017-06-30 00:00:00-04:00,51157368519.51416,CB
2017-09-30 00:00:00-04:00,50413777005.54785,CB
2017-12-31 00:00:00-05:00,51932098257.49219,CB
2018-03-31 00:00:00-04:00,48859494556.45459,CB
2018-06-30 00:00:00-04:00,45639351022.226074,CB
2018-09-30 00:00:00-04:00,48269452331.02588,CB
2018-12-31 00:00:00-05:00,46929032529.74707,CB
2019-03-31 00:00:00-04:00,51166071443.56494,CB
2019-06-30 00:00:00-04:00,54070995931.57031,CB
2019-09-30 00:00:00-04:00,59545541953.41211,CB
2019-12-31 00:00:00-05:00,57693507941.63672,CB
2020-03-31 00:00:00-04:00,41709974649.754395,CB
2020-06-30 00:00:00-04:00,47571585067.81787,CB
2020-09-30 00:00:00-04:00,43915540296.91699,CB
2020-12-31 00:00:00-05:00,58507194359.12109,CB
2021-03-31 00:00:00-04:00,60317895645.19922,CB
2021-06-30 00:00:00-04:00,60979527433.552734,CB
2021-09-30 00:00:00-04:00,66850617382.2041,CB
2021-12-31 00:00:00-05:00,74800633722.3457,CB
2022-03-31 00:00:00-04:00,83082926716.5791,CB
2022-06-30 00:00:00-04:00,76674856492.32422,CB
2022-09-30 00:00:00-04:00,71247196549.27441,CB
2022-12-31 00:00:00-05:00,86746913213.85352,CB
2023-03-31 00:00:00-04:00,76697421226.70801,CB
2023-06-30 00:00:00-04:00,76405515785.45801,CB
2023-09-30 00:00:00-04:00,82943223829.51465,CB
2023-12-31 00:00:00-05:00,90386861889.74121,CB
2024-03-31 00:00:00-04:00,103980588878.84766,CB
